idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7,rejected,8
1925,1925,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,2,2,232,232,Once you have read the information sheet you will be able to ask any questions you may still have. After that you will be asked if you are happy to take part in the study.,Once you have read the information sheet you will be able to ask any questions you may still have. After that you will be asked if you are happy to take part in the study.,2019-11-22 17:35:11,2019-11-22 17:35:11,419,419,98,98,0,0
1926,1926,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,2,2,264,264,When you agree to take part in a research study you are allowing us to use and analyse your data in several ways to conduct our research.,When you agree to take part in a research study you are allowing us to use and analyse your data in several ways to conduct our research.,2019-11-22 17:38:21,2019-11-22 17:38:21,419,419,98,98,0,0
1927,1927,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,2,2,2100,2100,If you agree that we can collect routine NHS data about you we shall do so anonymously by using only your NHS and hospital numbers.,If you agree that we can collect routine NHS data about you we shall do so anonymously by using only your NHS and hospital numbers.,2019-11-22 17:41:27,2019-11-22 17:41:27,419,419,98,98,0,0
1928,1928,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,3,3,312,312,As Part of our Care Programme we will hold a workshop for those with prostate cancer discussing and demonstrating ways to help manage any cancer-related problems and issues that frequently arise.,As Part of our Care Programme we will hold a workshop for those with prostate cancer discussing and demonstrating ways to help manage any cancer-related problems and issues that frequently arise.,2019-11-22 17:45:37,2019-11-22 17:45:37,419,419,98,98,0,0
1929,1929,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,3,3,319,319,"You do not have to take part in this research, it is voluntary and your medical care will not be affected at all by your decision.","You do not have to take part in this research, it is voluntary and your medical care will not be affected at all by your decision.",2019-11-22 17:47:51,2019-11-22 17:47:51,419,419,98,98,0,0
1930,1930,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,3,3,346,346,"Our research hopes to develop a useful, helpful workshop for those with prostate cancer, and we would use your views and opinions to help us.","Our research hopes to develop a useful, helpful workshop for those with prostate cancer, and we would use your views and opinions to help us.",2019-11-22 17:50:57,2019-11-22 17:50:57,419,419,98,98,0,0
1931,1931,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,4,4,406,406,A member of your clinical team will go through the information sheet with you and will be able to answer any questions you still have.,A member of your clinical team will go through the information sheet with you and will be able to answer any questions you still have.,2019-11-22 17:52:08,2019-11-22 17:52:08,419,419,98,98,0,0
1932,1932,ASL2H1XNE9Y6W,ASL2H1XNE9Y6W,4,4,418,418,One to the things we would like to understand more is how the diagnosis and treatment of prostate cancer can affect a person's overall physical and mental health.,One to the things we would like to understand more is how the diagnosis and treatment of prostate cancer can affect a person's overall physical and mental health.,2019-11-22 17:54:12,2019-11-22 17:54:12,419,419,98,98,0,0
1933,1933,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,2,2,0,0,,,2019-11-23 06:41:10,2019-11-23 06:41:10,419,419,98,98,0,0
1934,1934,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,4,4,450,450,We can always assist you to get further support in case you expect a better experience.,We can always assist you to get further support in case you expect a better experience.,2019-11-23 06:44:11,2019-11-23 06:44:11,419,419,98,98,0,0
1935,1935,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,2,2,232,232,"After reading the information sheet and satisfying your curiosity, you'll be invited to participate in the study.","After reading the information sheet and satisfying your curiosity, you'll be invited to participate in the study.",2019-11-23 06:49:50,2019-11-23 06:49:50,419,419,98,98,0,0
1936,1936,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,2,2,264,264,"As you agree to participate, you consent to share your data for further research.","As you agree to participate, you consent to share your data for further research.",2019-11-23 06:52:49,2019-11-23 06:52:49,419,419,98,98,0,0
1937,1937,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,2,2,2100,2100,"If you allow us to collect routine NHS data, which is tracked via NHS and hospital numbers, your name will be concealed.","If you allow us to collect routine NHS data, which is tracked via NHS and hospital numbers, your name will be concealed.",2019-11-23 06:58:35,2019-11-23 06:58:35,419,419,98,98,0,0
1938,1938,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,3,3,312,312,"As part of the Care Programme, there will be a workshop for men with prostate cancer to better help them manage any related issues.","As part of the Care Programme, there will be a workshop for men with prostate cancer to better help them manage any related issues.",2019-11-23 07:01:00,2019-11-23 07:01:00,419,419,98,98,0,0
1939,1939,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,3,3,319,319,Participation is voluntary and your medical care won't be affected regardless of your choice.,Participation is voluntary and your medical care won't be affected regardless of your choice.,2019-11-23 07:03:03,2019-11-23 07:03:03,419,419,98,98,0,0
1940,1940,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,3,3,346,346,The purpose of this research is to enhance the quality of a workshop we are developing to help men with prostate cancer with your contribution.,The purpose of this research is to enhance the quality of a workshop we are developing to help men with prostate cancer with your contribution.,2019-11-23 07:09:10,2019-11-23 07:09:10,419,419,98,98,0,0
1941,1941,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,4,4,406,406,A member of the clinical team will go through the information sheet with you to provide any claryfication required.,A member of the clinical team will go through the information sheet with you to provide any claryfication required.,2019-11-23 07:11:14,2019-11-23 07:11:14,419,419,98,98,0,0
1942,1942,A3K4XDVBJH7XBG,A3K4XDVBJH7XBG,4,4,418,418,"We are curious about how a prostate cancer diagnosis, along with treatment, affects someone's overall well-being.","We are curious about how a prostate cancer diagnosis, along with treatment, affects someone's overall well-being.",2019-11-23 07:15:27,2019-11-23 07:15:27,419,419,98,98,0,0
1943,1943,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,2,2,0,0,,,2019-11-23 10:00:27,2019-11-23 10:00:27,419,419,98,98,0,0
1944,1944,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,4,4,450,450,Details of where to get support will be provided if you are finding any part of the experience difficult.,Details of where to get support will be provided if you are finding any part of the experience difficult.,2019-11-23 10:01:21,2019-11-23 10:01:21,419,419,98,98,0,0
1945,1945,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,2,2,232,232,You will be asked whether you are happy to participate in the study once you have read the information sheet.,You will be asked whether you are happy to participate in the study once you have read the information sheet.,2019-11-23 10:04:19,2019-11-23 10:04:19,419,419,98,98,0,0
1946,1946,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,2,2,264,264,Therefore when you agree to take part your data will be used to conduct the study.,Therefore when you agree to take part your data will be used to conduct the study.,2019-11-23 10:07:32,2019-11-23 10:07:32,419,419,98,98,0,0
1947,1947,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,2,2,2100,2100,If you agree for your NHS data to be collected your name will be removed and your NHS number will be used to track it.,If you agree for your NHS data to be collected your name will be removed and your NHS number will be used to track it.,2019-11-23 10:14:07,2019-11-23 10:14:07,419,419,98,98,0,0
1948,1948,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,3,3,312,312,A workshop for management of male prostate cancer will be part of the care programme.,A workshop for management of male prostate cancer will be part of the care programme.,2019-11-23 10:17:23,2019-11-23 10:17:23,419,419,98,98,0,0
1949,1949,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,3,3,319,319,Your medical care will not be affected if you do not take part in this voluntary research.,Your medical care will not be affected if you do not take part in this voluntary research.,2019-11-23 10:18:10,2019-11-23 10:18:10,419,419,98,98,0,0
1950,1950,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,3,3,346,346,Your views will be used to help develop a helpful workshop for men with prostate cancer.,Your views will be used to help develop a helpful workshop for men with prostate cancer.,2019-11-23 10:20:10,2019-11-23 10:20:10,419,419,98,98,0,0
1951,1951,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,4,4,406,406,The information sheet and any questions will be dealt with by a member of the clinical team or a research nurse.,The information sheet and any questions will be dealt with by a member of the clinical team or a research nurse.,2019-11-23 10:33:10,2019-11-23 10:33:10,419,419,98,98,0,0
1952,1952,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,4,4,418,418,We are looking into the effects of a prostate cancer diagnosis,We are looking into the effects of a prostate cancer diagnosis,2019-11-23 11:23:28,2019-11-23 11:23:28,419,419,98,98,0,0
1953,1953,yo,yo,2,2,0,0,,,2019-11-26 16:24:47,2019-11-26 16:24:47,6219,6219,6219,6219,1,1
1954,1954,yo3,yo3,3,3,0,0,,,2019-11-26 17:30:46,2019-11-26 17:30:46,6319,6319,6319,6319,1,1
1955,1955,yo4,yo4,4,4,0,0,,,2019-11-26 18:22:30,2019-11-26 18:22:30,6419,6419,6419,6419,1,1
1956,1956,yo4,yo4,4,4,0,0,,,2019-11-26 18:40:03,2019-11-26 18:40:03,6419,6419,6419,6419,1,1
1957,1957,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,0,0,,,2019-11-26 18:45:46,2019-11-26 18:45:46,6219,6219,6219,6219,0,0
1958,1958,A1UMPNWW0WHCV7,A1UMPNWW0WHCV7,2,2,0,0,,,2019-11-26 18:49:04,2019-11-26 18:49:04,6219,6219,6219,6219,0,0
1959,1959,A1UMPNWW0WHCV7,A1UMPNWW0WHCV7,2,2,0,0,,,2019-11-26 18:50:37,2019-11-26 18:50:37,6219,6219,6219,6219,0,0
1960,1960,A7X2K7IW80TBU,A7X2K7IW80TBU,4,4,0,0,,,2019-11-26 19:38:45,2019-11-26 19:38:45,6419,6419,6419,6419,0,0
1961,1961,A3RDGO9R44A23Q,A3RDGO9R44A23Q,2,2,0,0,,,2019-11-26 19:39:03,2019-11-26 19:39:03,6219,6219,6219,6219,0,0
1962,1962,A2LI65T29I493R,A2LI65T29I493R,4,4,0,0,,,2019-11-26 19:53:13,2019-11-26 19:53:13,6419,6419,6419,6419,0,0
1963,1963,AYL3SQMR8E5W9,AYL3SQMR8E5W9,2,2,0,0,,,2019-11-26 20:04:29,2019-11-26 20:04:29,6219,6219,6219,6219,0,0
1964,1964,A7X2K7IW80TBU,A7X2K7IW80TBU,2,2,0,0,,,2019-11-26 20:07:50,2019-11-26 20:07:50,6219,6219,6219,6219,0,0
1965,1965,AXID3RPK6NZT6,AXID3RPK6NZT6,3,3,0,0,,,2019-11-26 20:44:03,2019-11-26 20:44:03,6319,6319,6319,6319,0,0
1966,1966,A3FU5C1J94D7GB,A3FU5C1J94D7GB,2,2,0,0,,,2019-11-26 20:54:39,2019-11-26 20:54:39,6219,6219,6219,6219,0,0
1967,1967,A39NFW2FOEG898,A39NFW2FOEG898,3,3,0,0,,,2019-11-26 21:09:25,2019-11-26 21:09:25,6319,6319,6319,6319,0,0
1968,1968,A1FEPJESBGNOU5,A1FEPJESBGNOU5,3,3,0,0,,,2019-11-26 21:52:56,2019-11-26 21:52:56,6319,6319,6319,6319,0,0
1969,1969,A1CXSF5YMXOO7R,A1CXSF5YMXOO7R,2,2,0,0,,,2019-11-26 22:05:37,2019-11-26 22:05:37,6219,6219,6219,6219,0,0
1970,1970,A3GWDDTMUVM54F,A3GWDDTMUVM54F,4,4,0,0,,,2019-11-26 22:38:47,2019-11-26 22:38:47,6419,6419,6419,6419,0,0
1971,1971,A1JO4Z8LY6IDKB,A1JO4Z8LY6IDKB,2,2,0,0,,,2019-11-27 01:03:38,2019-11-27 01:03:38,6219,6219,6219,6219,0,0
1972,1972,A1JO4Z8LY6IDKB,A1JO4Z8LY6IDKB,2,2,0,0,,,2019-11-27 01:05:25,2019-11-27 01:05:25,6219,6219,6219,6219,0,0
1973,1973,A171ARPSKRJB93,A171ARPSKRJB93,3,3,0,0,,,2019-11-27 06:43:20,2019-11-27 06:43:20,6319,6319,6319,6319,0,0
1974,1974,A27QIBL4MO6Z0X,A27QIBL4MO6Z0X,4,4,0,0,,,2019-11-27 07:30:43,2019-11-27 07:30:43,6419,6419,6419,6419,0,0
1975,1975,A1FEPJESBGNOU5,A1FEPJESBGNOU5,4,4,0,0,,,2019-11-27 07:33:28,2019-11-27 07:33:28,6419,6419,6419,6419,0,0
1976,1976,A2TO7EL78TB0AD,A2TO7EL78TB0AD,2,2,0,0,,,2019-11-27 08:56:19,2019-11-27 08:56:19,6219,6219,6219,6219,0,0
1977,1977,A2TO7EL78TB0AD,A2TO7EL78TB0AD,2,2,0,0,,,2019-11-27 09:00:18,2019-11-27 09:00:18,6219,6219,6219,6219,0,0
1978,1978,A3JBXAUGUPVIQR,A3JBXAUGUPVIQR,2,2,0,0,,,2019-11-27 09:09:17,2019-11-27 09:09:17,6219,6219,6219,6219,0,0
1979,1979,A3JBXAUGUPVIQR,A3JBXAUGUPVIQR,2,2,0,0,,,2019-11-27 09:11:11,2019-11-27 09:11:11,6219,6219,6219,6219,0,0
1980,1980,AR1T9V6PW5OD6,AR1T9V6PW5OD6,4,4,0,0,,,2019-11-27 09:14:32,2019-11-27 09:14:32,6419,6419,6419,6419,0,0
1981,1981,A1C0AWJ1JULKO2,A1C0AWJ1JULKO2,4,4,0,0,,,2019-11-27 09:35:28,2019-11-27 09:35:28,6419,6419,6419,6419,0,0
1982,1982,A1C0AWJ1JULKO2,A1C0AWJ1JULKO2,4,4,0,0,,,2019-11-27 09:36:26,2019-11-27 09:36:26,6419,6419,6419,6419,0,0
