idRevision,0,RID,1,idReviser,2,idLeaflet,3,idSentence,4,crwRevision,5,dateT,6,g,7,flag,8
1302,1302,1768,1768,A4A7P029P1F99,A4A7P029P1F99,2,2,2100,2100,no,no,"2019-11-20 22:41:09","2019-11-20 22:41:09",87,87,419,419
1303,1303,1769,1769,A4A7P029P1F99,A4A7P029P1F99,3,3,312,312,"i don't no","i don't no","2019-11-20 22:41:51","2019-11-20 22:41:51",87,87,419,419
1304,1304,1770,1770,A4A7P029P1F99,A4A7P029P1F99,3,3,319,319,"do not wish to take part","do not wish to take part","2019-11-20 22:42:38","2019-11-20 22:42:38",87,87,419,419
1305,1305,1771,1771,A4A7P029P1F99,A4A7P029P1F99,3,3,346,346,"i do not no","i do not no","2019-11-20 22:43:01","2019-11-20 22:43:01",87,87,419,419
1306,1306,1772,1772,A4A7P029P1F99,A4A7P029P1F99,4,4,406,406,"there 10 nurse are working","there 10 nurse are working","2019-11-20 22:43:27","2019-11-20 22:43:27",87,87,419,419
1307,1307,1773,1773,A2L408CQQKJT2M,A2L408CQQKJT2M,2,2,0,0,,,"2019-11-20 22:44:22","2019-11-20 22:44:22",87,87,419,419
1308,1308,1774,1774,A2L408CQQKJT2M,A2L408CQQKJT2M,4,4,418,418,"Of interest, are the effects on personal health and wellbeing, of diagnosis and treatment of prostate cancer","Of interest, are the effects on personal health and wellbeing, of diagnosis and treatment of prostate cancer","2019-11-20 22:46:58","2019-11-20 22:46:58",87,87,419,419
1309,1309,1775,1775,A2L408CQQKJT2M,A2L408CQQKJT2M,4,4,450,450,"Additional support is available if yo are experiencing difficulties.","Additional support is available if yo are experiencing difficulties.","2019-11-20 22:47:36","2019-11-20 22:47:36",87,87,419,419
1310,1310,1776,1776,A2L408CQQKJT2M,A2L408CQQKJT2M,2,2,232,232,"After receiving the information sheet and having the opportunity to ask questions, you will be asked if you are happy to continue.","After receiving the information sheet and having the opportunity to ask questions, you will be asked if you are happy to continue.","2019-11-20 22:48:56","2019-11-20 22:48:56",87,87,419,419
1311,1311,1777,1777,A2L408CQQKJT2M,A2L408CQQKJT2M,2,2,264,264,"The data you provide will used to conduct analysis.","The data you provide will used to conduct analysis.","2019-11-20 22:50:04","2019-11-20 22:50:04",87,87,419,419
1312,1312,1778,1778,A2L408CQQKJT2M,A2L408CQQKJT2M,2,2,2100,2100,"NHS data will be tracked without using your personal details.","NHS data will be tracked without using your personal details.","2019-11-20 22:50:51","2019-11-20 22:50:51",87,87,419,419
1313,1313,1779,1779,A2L408CQQKJT2M,A2L408CQQKJT2M,3,3,312,312,"A workshop will help men manage any prostate cancer issues they have.","A workshop will help men manage any prostate cancer issues they have.","2019-11-20 22:51:32","2019-11-20 22:51:32",87,87,419,419
1314,1314,1780,1780,A2L408CQQKJT2M,A2L408CQQKJT2M,3,3,319,319,"This research is voluntary and will not effect future medical care.","This research is voluntary and will not effect future medical care.","2019-11-20 22:52:07","2019-11-20 22:52:07",87,87,419,419
1315,1315,1781,1781,A2L408CQQKJT2M,A2L408CQQKJT2M,3,3,346,346,"This research will help develop a suitable workshop for men with prostate cancer.","This research will help develop a suitable workshop for men with prostate cancer.","2019-11-20 22:52:43","2019-11-20 22:52:43",87,87,419,419
1316,1316,1782,1782,A2L408CQQKJT2M,A2L408CQQKJT2M,4,4,406,406,"A member of the team will guide you through this process.","A member of the team will guide you through this process.","2019-11-20 22:53:08","2019-11-20 22:53:08",87,87,419,419
1317,1317,1783,1783,A234S4IEER49GZ,A234S4IEER49GZ,2,2,0,0,,,"2019-11-20 23:01:35","2019-11-20 23:01:35",87,87,419,419
1318,1318,1784,1784,A3DI45UTHCC0RP,A3DI45UTHCC0RP,2,2,0,0,,,"2019-11-21 11:44:52","2019-11-21 11:44:52",87,87,419,419
1319,1319,1785,1785,A3DI45UTHCC0RP,A3DI45UTHCC0RP,4,4,418,418,"we are interested in how the prostate cancer is being diagnosed and treated among person's health and well being","we are interested in how the prostate cancer is being diagnosed and treated among person's health and well being","2019-11-21 11:48:56","2019-11-21 11:48:56",87,87,419,419
1320,1320,1786,1786,A3DI45UTHCC0RP,A3DI45UTHCC0RP,4,4,450,450,"if u found any aspect for the experiments difficult,we support you by providing the details.","if u found any aspect for the experiments difficult,we support you by providing the details.","2019-11-21 11:50:29","2019-11-21 11:50:29",87,87,419,419
1321,1321,1787,1787,A3DI45UTHCC0RP,A3DI45UTHCC0RP,2,2,232,232,"After reading information and answering our questions,tell whether you are happy to take part in the study","After reading information and answering our questions,tell whether you are happy to take part in the study","2019-11-21 11:52:32","2019-11-21 11:52:32",87,87,419,419
1322,1322,1788,1788,A3DI45UTHCC0RP,A3DI45UTHCC0RP,2,2,264,264,"We use your data need for conducting and analysing the research study when you agree to take part in reasearch study","We use your data need for conducting and analysing the research study when you agree to take part in reasearch study","2019-11-21 11:55:23","2019-11-21 11:55:23",87,87,419,419
1323,1323,1789,1789,A3DI45UTHCC0RP,A3DI45UTHCC0RP,2,2,2100,2100,"we will remove your name by using your NHS And hospital numbers to track NHS data once you agree","we will remove your name by using your NHS And hospital numbers to track NHS data once you agree","2019-11-21 11:59:45","2019-11-21 11:59:45",87,87,419,419
1324,1324,1790,1790,A3DI45UTHCC0RP,A3DI45UTHCC0RP,3,3,312,312,"Care programme plays a workshop for prostate cancer persons and it will mange them better which the issues they related to","Care programme plays a workshop for prostate cancer persons and it will mange them better which the issues they related to","2019-11-21 12:02:52","2019-11-21 12:02:52",87,87,419,419
1325,1325,1791,1791,A3DI45UTHCC0RP,A3DI45UTHCC0RP,3,3,319,319,"medical care couldnt be affected when you decided not to take part and taking part in research is voluntary","medical care couldnt be affected when you decided not to take part and taking part in research is voluntary","2019-11-21 12:05:47","2019-11-21 12:05:47",87,87,419,419
1326,1326,1792,1792,A3DI45UTHCC0RP,A3DI45UTHCC0RP,3,3,346,346,"the purpose is to develop the workshop for prostate person and views can be used","the purpose is to develop the workshop for prostate person and views can be used","2019-11-21 12:06:54","2019-11-21 12:06:54",87,87,419,419
1327,1327,1793,1793,A3DI45UTHCC0RP,A3DI45UTHCC0RP,4,4,406,406,"The research nurse of or member of clinical team will answer your question through information sheet","The research nurse of or member of clinical team will answer your question through information sheet","2019-11-21 12:08:46","2019-11-21 12:08:46",87,87,419,419
1328,1328,1794,1794,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,2,2,0,0,,,"2019-11-21 15:17:53","2019-11-21 15:17:53",87,87,419,419
1329,1329,1795,1795,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,4,4,418,418,,,"2019-11-21 15:18:24","2019-11-21 15:18:24",87,87,419,419
1330,1330,1796,1796,A1RX3Z8XFJ8VJ1,A1RX3Z8XFJ8VJ1,4,4,418,418,"Sex will be a little different if you have surgery to remove your prostate gland. Better Bladder Control","Sex will be a little different if you have surgery to remove your prostate gland. Better Bladder Control","2019-11-21 15:24:40","2019-11-21 15:24:40",87,87,419,419
1331,1331,1797,1797,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,2,2,0,0,,,"2019-11-21 16:30:04","2019-11-21 16:30:04",87,87,419,419
1332,1332,1798,1798,A5M0DH06IWIAF,A5M0DH06IWIAF,2,2,0,0,,,"2019-11-21 16:31:06","2019-11-21 16:31:06",87,87,419,419
1333,1333,1799,1799,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,4,4,418,418,"We want to know how prostate cancer and it's treatment affects the patients health both physically and emotionally. ","We want to know how prostate cancer and it's treatment affects the patients health both physically and emotionally. ","2019-11-21 16:32:48","2019-11-21 16:32:48",87,87,419,419
1334,1334,1800,1800,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,4,4,450,450,"If you find any of the experience difficult we can tell you where you might get more support.","If you find any of the experience difficult we can tell you where you might get more support.","2019-11-21 16:34:40","2019-11-21 16:34:40",87,87,419,419
1335,1335,1801,1801,A5M0DH06IWIAF,A5M0DH06IWIAF,4,4,418,418,"We want to know how a person's health and well-being is affected by a diagnosis of prostrate cancer.","We want to know how a person's health and well-being is affected by a diagnosis of prostrate cancer.","2019-11-21 16:34:45","2019-11-21 16:34:45",87,87,419,419
1336,1336,1802,1802,A5M0DH06IWIAF,A5M0DH06IWIAF,4,4,450,450,"We can provide details of support for if you're finding any aspect of your experience difficult.","We can provide details of support for if you're finding any aspect of your experience difficult.","2019-11-21 16:35:57","2019-11-21 16:35:57",87,87,419,419
1337,1337,1803,1803,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,2,2,232,232,"When you have read the information sheet and your questions have been answered, you will be asked if you agree to take part in the study.","When you have read the information sheet and your questions have been answered, you will be asked if you agree to take part in the study.","2019-11-21 16:36:17","2019-11-21 16:36:17",87,87,419,419
1338,1338,1804,1804,A5M0DH06IWIAF,A5M0DH06IWIAF,2,2,232,232,"After reading the information sheet, and your questions are answered, you'll be asked if you're happy to take part in the study.","After reading the information sheet, and your questions are answered, you'll be asked if you're happy to take part in the study.","2019-11-21 16:37:40","2019-11-21 16:37:40",87,87,419,419
1339,1339,1805,1805,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,2,2,264,264,"This means that when you agree to participate in the research study, we will use your data as necessary to conduct the study.","This means that when you agree to participate in the research study, we will use your data as necessary to conduct the study.","2019-11-21 16:39:16","2019-11-21 16:39:16",87,87,419,419
1340,1340,1806,1806,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,2,2,2100,2100,"If you agreed for us to use your NHS data this will be tracked using your NHS and hospital numbers but not your name.","If you agreed for us to use your NHS data this will be tracked using your NHS and hospital numbers but not your name.","2019-11-21 16:41:40","2019-11-21 16:41:40",87,87,419,419
1341,1341,1807,1807,A5M0DH06IWIAF,A5M0DH06IWIAF,2,2,264,264,"Your agreement to take part in a research study, means we'll use your data to conduct research study analysis.","Your agreement to take part in a research study, means we'll use your data to conduct research study analysis.","2019-11-21 16:41:47","2019-11-21 16:41:47",87,87,419,419
1342,1342,1808,1808,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,3,3,312,312,"Part of the Care Programme will include a workshop for men with prostate cancer which will help with any issues relating to there cancer.","Part of the Care Programme will include a workshop for men with prostate cancer which will help with any issues relating to there cancer.","2019-11-21 16:44:15","2019-11-21 16:44:15",87,87,419,419
1343,1343,1809,1809,A5M0DH06IWIAF,A5M0DH06IWIAF,2,2,2100,2100,"If you agreed. NHS routine data will be collected and tracked using your NHS and hospital number. But your name will be removed.","If you agreed. NHS routine data will be collected and tracked using your NHS and hospital number. But your name will be removed.","2019-11-21 16:44:27","2019-11-21 16:44:27",87,87,419,419
1344,1344,1810,1810,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,3,3,319,319,"No, participation is voluntary and not taking part will not effect your medical care.","No, participation is voluntary and not taking part will not effect your medical care.","2019-11-21 16:45:54","2019-11-21 16:45:54",87,87,419,419
1345,1345,1811,1811,A5M0DH06IWIAF,A5M0DH06IWIAF,3,3,312,312,"Part of the care programme will be to help better manage men's prostrate cancer issues with a workshop.","Part of the care programme will be to help better manage men's prostrate cancer issues with a workshop.","2019-11-21 16:46:30","2019-11-21 16:46:30",87,87,419,419
1346,1346,1812,1812,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,3,3,346,346,"The research is being used to develop a workshop which is suitable for men with prostate cancer.","The research is being used to develop a workshop which is suitable for men with prostate cancer.","2019-11-21 16:47:12","2019-11-21 16:47:12",87,87,419,419
1347,1347,1813,1813,A5M0DH06IWIAF,A5M0DH06IWIAF,3,3,319,319,"Your medical care will not be affected by your decision to take part or decline in this research.","Your medical care will not be affected by your decision to take part or decline in this research.","2019-11-21 16:47:55","2019-11-21 16:47:55",87,87,419,419
1348,1348,1814,1814,A2WG4QWEKAHZTZ,A2WG4QWEKAHZTZ,4,4,406,406,"The nurse or a member of the team will go through the information with you and can answer any questions you may have.","The nurse or a member of the team will go through the information with you and can answer any questions you may have.","2019-11-21 16:48:46","2019-11-21 16:48:46",87,87,419,419
1349,1349,1815,1815,A5M0DH06IWIAF,A5M0DH06IWIAF,3,3,346,346,"Your views will be used to develop a workshop which is right for men with prostrate cancer.","Your views will be used to develop a workshop which is right for men with prostrate cancer.","2019-11-21 16:48:53","2019-11-21 16:48:53",87,87,419,419
1350,1350,1816,1816,A5M0DH06IWIAF,A5M0DH06IWIAF,4,4,406,406,"Go through questions you may have will be answered by the research nurse of your clinical team going through the information sheet.","Go through questions you may have will be answered by the research nurse of your clinical team going through the information sheet.","2019-11-21 16:50:42","2019-11-21 16:50:42",87,87,419,419
