idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7
1234,1234,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,4,4,406,406,"Any questions about the information sheet will be answered by the research nurse or a clinical team member.","Any questions about the information sheet will be answered by the research nurse or a clinical team member.","2019-11-18 14:01:19","2019-11-18 14:01:19",419,419,32,32
1235,1235,A1RB1PQVB94C9W,A1RB1PQVB94C9W,3,3,319,319,"This research is voluntary and will not affect your medical care if you wish to not take part. ","This research is voluntary and will not affect your medical care if you wish to not take part. ","2019-11-18 14:01:52","2019-11-18 14:01:52",419,419,32,32
1236,1236,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,4,4,418,418,"We want to understand how prostate cancer and the treatment can impact a person's life.","We want to understand how prostate cancer and the treatment can impact a person's life.","2019-11-18 14:02:09","2019-11-18 14:02:09",419,419,32,32
1237,1237,AUZUHON52J10U,AUZUHON52J10U,3,3,312,312,"The care programme will include a workshop for men with prostrate cancer to help them manage issues related to their illness.","The care programme will include a workshop for men with prostrate cancer to help them manage issues related to their illness.","2019-11-18 14:02:15","2019-11-18 14:02:15",419,419,32,32
1238,1238,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,4,4,450,450,"Support details are available if your experience is difficult to handle.  ","Support details are available if your experience is difficult to handle.  ","2019-11-18 14:03:50","2019-11-18 14:03:50",419,419,32,32
1239,1239,A1RB1PQVB94C9W,A1RB1PQVB94C9W,3,3,346,346,"This research uses views to develop a workshop, which is right for men with prostate cancer. ","This research uses views to develop a workshop, which is right for men with prostate cancer. ","2019-11-18 14:04:00","2019-11-18 14:04:00",419,419,32,32
1240,1240,"Participation in the","Participation in the",3,3,319,319,"Your care will not be adversely affected if you decide not to get involved in the voluntary research programme.","Your care will not be adversely affected if you decide not to get involved in the voluntary research programme.","2019-11-18 14:04:54","2019-11-18 14:04:54",419,419,32,32
1241,1241,A1RB1PQVB94C9W,A1RB1PQVB94C9W,4,4,406,406,"A nurse or a member of the clinical team, will go through the information sheet and answer any questions. ","A nurse or a member of the clinical team, will go through the information sheet and answer any questions. ","2019-11-18 14:04:57","2019-11-18 14:04:57",419,419,32,32
1242,1242,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,2,2,232,232,"Only after reading the information sheet, and if your happy, then you will be eligible to attend the study. ","Only after reading the information sheet, and if your happy, then you will be eligible to attend the study. ","2019-11-18 14:05:10","2019-11-18 14:05:10",419,419,32,32
1243,1243,A2PGZ4K8RFSTTI,A2PGZ4K8RFSTTI,2,2,264,264,"Your data will be used to evaluate the research study only when you agree to take part.","Your data will be used to evaluate the research study only when you agree to take part.","2019-11-18 14:06:16","2019-11-18 14:06:16",419,419,32,32
1244,1244,"Participation in the","Participation in the",3,3,346,346,"You can contribute to shape the proposed workshop for helping men with prostrate cancer.","You can contribute to shape the proposed workshop for helping men with prostrate cancer.","2019-11-18 14:07:21","2019-11-18 14:07:21",419,419,32,32
1245,1245,A1RB1PQVB94C9W,A1RB1PQVB94C9W,4,4,418,418,"Interested in how treatment affects the health and well-being of someone diagnosed with prostate cancer.","Interested in how treatment affects the health and well-being of someone diagnosed with prostate cancer.","2019-11-18 14:07:31","2019-11-18 14:07:31",419,419,32,32
1246,1246,A1RB1PQVB94C9W,A1RB1PQVB94C9W,4,4,450,450,"If you have any difficulty, we can provide details to get more support.","If you have any difficulty, we can provide details to get more support.","2019-11-18 14:08:21","2019-11-18 14:08:21",419,419,32,32
1247,1247,"Participation in the","Participation in the",4,4,406,406,"Any questions you may have will be addressed by the research nurse or other member of your clinical team when they explain the information sheet to you.","Any questions you may have will be addressed by the research nurse or other member of your clinical team when they explain the information sheet to you.","2019-11-18 14:09:00","2019-11-18 14:09:00",419,419,32,32
1248,1248,A1RB1PQVB94C9W,A1RB1PQVB94C9W,2,2,232,232,"After reading the information sheet and answered questions, if you are happy you can take part in the study.","After reading the information sheet and answered questions, if you are happy you can take part in the study.","2019-11-18 14:09:38","2019-11-18 14:09:38",419,419,32,32
1249,1249,"Participation in the","Participation in the",4,4,418,418,"We aim to investigate how a prostrate cancer diagnosis and subsequent treatment affects the health and well being of the patient.","We aim to investigate how a prostrate cancer diagnosis and subsequent treatment affects the health and well being of the patient.","2019-11-18 14:10:22","2019-11-18 14:10:22",419,419,32,32
1250,1250,A1RB1PQVB94C9W,A1RB1PQVB94C9W,2,2,264,264,"When you agree to take part in a study, your data will be used to conduct and analyse the study.","When you agree to take part in a study, your data will be used to conduct and analyse the study.","2019-11-18 14:10:30","2019-11-18 14:10:30",419,419,32,32
1251,1251,A1E4A904M2LXXU,A1E4A904M2LXXU,2,2,0,0,,,"2019-11-18 14:11:41","2019-11-18 14:11:41",419,419,32,32
1252,1252,"Participation in the","Participation in the",4,4,450,450,"If you have any difficulties with your participation we can provide support contact details for you.","If you have any difficulties with your participation we can provide support contact details for you.","2019-11-18 14:12:19","2019-11-18 14:12:19",419,419,32,32
1253,1253,"Participation in the","Participation in the",2,2,232,232,"We will ask you for your agreement to participate once you have had opportunity to read the information sheet and ask questions.","We will ask you for your agreement to participate once you have had opportunity to read the information sheet and ask questions.","2019-11-18 14:13:21","2019-11-18 14:13:21",419,419,32,32
1254,1254,A1E4A904M2LXXU,A1E4A904M2LXXU,2,2,2100,2100,"Routine NHS data may be collected, and if you agree, it will be recorded, but your name will not be used.","Routine NHS data may be collected, and if you agree, it will be recorded, but your name will not be used.","2019-11-18 14:15:30","2019-11-18 14:15:30",419,419,32,32
1255,1255,AUZUHON52J10U,AUZUHON52J10U,2,2,264,264,"Once you agree to take part, we will use your data only where and when it is necessary for the research study.","Once you agree to take part, we will use your data only where and when it is necessary for the research study.","2019-11-18 14:16:19","2019-11-18 14:16:19",419,419,32,32
1256,1256,A1E4A904M2LXXU,A1E4A904M2LXXU,3,3,312,312,"The Care Programme includes a workshop for men affected by prostate cancer, which will provide support regarding any worries they may have.","The Care Programme includes a workshop for men affected by prostate cancer, which will provide support regarding any worries they may have.","2019-11-18 14:19:08","2019-11-18 14:19:08",419,419,32,32
1257,1257,A1E4A904M2LXXU,A1E4A904M2LXXU,3,3,319,319,"You do not have to take part in this research, and your care will be unaffected if you do not wish to be involved.","You do not have to take part in this research, and your care will be unaffected if you do not wish to be involved.","2019-11-18 14:21:35","2019-11-18 14:21:35",419,419,32,32
1258,1258,A1E4A904M2LXXU,A1E4A904M2LXXU,3,3,346,346,"Your valuable input will help to develop a supportive workshop for men with prostate cancer.","Your valuable input will help to develop a supportive workshop for men with prostate cancer.","2019-11-18 14:23:23","2019-11-18 14:23:23",419,419,32,32
1259,1259,A1E4A904M2LXXU,A1E4A904M2LXXU,4,4,406,406,"You can go through the information sheet with a research nurse or one of your clinical team, and if you have any questions, they will help you with answers.","You can go through the information sheet with a research nurse or one of your clinical team, and if you have any questions, they will help you with answers.","2019-11-18 14:26:48","2019-11-18 14:26:48",419,419,32,32
1260,1260,A1E4A904M2LXXU,A1E4A904M2LXXU,4,4,418,418,"We would like to know how being diagnosed with prostate cancer and the follow up treatment affects your health and general well-being.","We would like to know how being diagnosed with prostate cancer and the follow up treatment affects your health and general well-being.","2019-11-18 14:30:20","2019-11-18 14:30:20",419,419,32,32
1261,1261,A2YHNN0QPCX5F2,A2YHNN0QPCX5F2,2,2,0,0,,,"2019-11-18 14:30:24","2019-11-18 14:30:24",419,419,32,32
1262,1262,A2YHNN0QPCX5F2,A2YHNN0QPCX5F2,2,2,2100,2100,,,"2019-11-18 14:30:28","2019-11-18 14:30:28",419,419,32,32
1263,1263,A1E4A904M2LXXU,A1E4A904M2LXXU,4,4,450,450,"If you are having problems coping with any part of your experience, we can help you to find support.","If you are having problems coping with any part of your experience, we can help you to find support.","2019-11-18 14:31:56","2019-11-18 14:31:56",419,419,32,32
1264,1264,A1E4A904M2LXXU,A1E4A904M2LXXU,2,2,232,232,"When you have read the sheet and had any questions answered, we will ask if you are happy to be part of this study.","When you have read the sheet and had any questions answered, we will ask if you are happy to be part of this study.","2019-11-18 14:33:05","2019-11-18 14:33:05",419,419,32,32
1265,1265,A1E4A904M2LXXU,A1E4A904M2LXXU,2,2,264,264,"If you agree to take part, we will use your data to carry out and analyse the research.","If you agree to take part, we will use your data to carry out and analyse the research.","2019-11-18 14:35:45","2019-11-18 14:35:45",419,419,32,32
1266,1266,AOJKD4QGUIDYG,AOJKD4QGUIDYG,2,2,0,0,,,"2019-11-18 14:40:40","2019-11-18 14:40:40",419,419,32,32
1267,1267," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",2,2,2100,2100,"We collected routine medical data via your NHS/Hospital number annonymously","We collected routine medical data via your NHS/Hospital number annonymously","2019-11-18 14:44:12","2019-11-18 14:44:12",419,419,32,32
1268,1268," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",3,3,312,312,"The Prostate Cancer Wrokshop will serve to help men manage any issues they have.","The Prostate Cancer Wrokshop will serve to help men manage any issues they have.","2019-11-18 14:45:53","2019-11-18 14:45:53",419,419,32,32
1269,1269," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",3,3,319,319,"Your medical care will not be affected by taking part in this voluntary research.","Your medical care will not be affected by taking part in this voluntary research.","2019-11-18 14:46:56","2019-11-18 14:46:56",419,419,32,32
1270,1270," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",3,3,346,346,"Your views will be used to develop a suitable prostate cancer workshop for men.","Your views will be used to develop a suitable prostate cancer workshop for men.","2019-11-18 14:48:01","2019-11-18 14:48:01",419,419,32,32
1271,1271," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",4,4,406,406,"Please read the information sheet.  If you have any questions please ask a research nurse and or member of the clinical team.","Please read the information sheet.  If you have any questions please ask a research nurse and or member of the clinical team.","2019-11-18 14:49:51","2019-11-18 14:49:51",419,419,32,32
1272,1272," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",4,4,418,418,"Our interest is the health and well-being of our prostate cancer patients.","Our interest is the health and well-being of our prostate cancer patients.","2019-11-18 14:51:43","2019-11-18 14:51:43",419,419,32,32
1273,1273," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",4,4,450,450,"We will be happy to provide details of support should you find you experience difficult.","We will be happy to provide details of support should you find you experience difficult.","2019-11-18 14:54:21","2019-11-18 14:54:21",419,419,32,32
1274,1274,A46PFTLZHX85B,A46PFTLZHX85B,2,2,0,0,,,"2019-11-18 15:01:52","2019-11-18 15:01:52",419,419,32,32
1275,1275,A46PFTLZHX85B,A46PFTLZHX85B,2,2,2100,2100,SITHIS,SITHIS,"2019-11-18 15:02:41","2019-11-18 15:02:41",419,419,32,32
1276,1276,A6VJ33FLJY094,A6VJ33FLJY094,2,2,0,0,,,"2019-11-18 15:40:23","2019-11-18 15:40:23",419,419,32,32
1277,1277,A6VJ33FLJY094,A6VJ33FLJY094,2,2,0,0,,,"2019-11-18 15:42:33","2019-11-18 15:42:33",419,419,32,32
1278,1278,A6VJ33FLJY094,A6VJ33FLJY094,2,2,2100,2100,"NHS data you have agreed to be collected will be tracked without your name but with your NHS and hospital numbers .","NHS data you have agreed to be collected will be tracked without your name but with your NHS and hospital numbers .","2019-11-18 15:45:53","2019-11-18 15:45:53",419,419,32,32
1279,1279,A6VJ33FLJY094,A6VJ33FLJY094,3,3,312,312,"The Care Programme includes a workshop for men with prostate cancer, to help them manage their prostate cancer.","The Care Programme includes a workshop for men with prostate cancer, to help them manage their prostate cancer.","2019-11-18 15:48:46","2019-11-18 15:48:46",419,419,32,32
