idClozeW,0,idReviser,1,idLeaflet,2,idSentence,3,clozeField1,4,clozeField2,5,clozeField3,6,clozeField4,7,clozeField5,8,clozeField6,9,clozeField7,10,clozeField8,11,clozeField9,12,clozeField10,13,dateT,14,flag,15,idGroup,16
959,959,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,2112,2112,We,We,that,that,in,in,phone,phone,the,the,in,in,changed,changed,,,,,,,"2019-09-10 14:39:15","2019-09-10 14:39:15",312,312,22,22
960,960,": COPIEDA1M3PJ9FTV66",": COPIEDA1M3PJ9FTV66",2,2,2100,2100,,,,,,,,,,,,,,,,,,,,,"2019-09-10 14:46:03","2019-09-10 14:46:03",3123,3123,23,23
961,961,": COPIEDA1M3PJ9FTV66",": COPIEDA1M3PJ9FTV66",2,2,234,234,review,review,initial,initial,to,to,then,then,back,back,in,in,,,,,,,,,"2019-09-10 14:47:05","2019-09-10 14:47:05",3123,3123,23,23
962,962,": COPIEDA1M3PJ9FTV66",": COPIEDA1M3PJ9FTV66",2,2,283,283,want,want,clinical,clinical,about,about,will,will,"and ","and ",other,other,,,,,,,,,"2019-09-10 14:48:00","2019-09-10 14:48:00",3123,3123,23,23
963,963,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,2100,2100,have,have,use,use,will,will,NHS,NHS,your,your,,,,,,,,,,,"2019-09-10 15:18:30","2019-09-10 15:18:30",3123,3123,23,23
964,964,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,234,234,return,return,first,first,to,to,then,then,home,home,with,with,,,,,,,,,"2019-09-10 15:20:10","2019-09-10 15:20:10",3123,3123,23,23
965,965,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,283,283,agree,agree,the,the,about,about,will,will,and,and,our,our,,,,,,,,,"2019-09-10 15:21:03","2019-09-10 15:21:03",3123,3123,23,23
966,966,A18JD2MXWESMG7,A18JD2MXWESMG7,2,2,227,227,These,These,people,people,dental,dental,this,this,out,out,well,well,and,and,,,,,,,"2019-09-10 16:40:54","2019-09-10 16:40:54",312,312,22,22
967,967,A18JD2MXWESMG7,A18JD2MXWESMG7,2,2,232,232,Once,Once,information,information,all,all,be,be,willing,willing,,,,,,,,,,,"2019-09-10 16:41:55","2019-09-10 16:41:55",312,312,22,22
968,968,A18JD2MXWESMG7,A18JD2MXWESMG7,2,2,2112,2112,We,We,that,that,in,in,contact,contact,you,you,in,in,"changed ","changed ",,,,,,,"2019-09-10 16:43:03","2019-09-10 16:43:03",312,312,22,22
969,969,A3P9XRM0IA5AOL,A3P9XRM0IA5AOL,2,2,227,227,Clinical,Clinical,patients,patients,nursing,nursing,research,research,information,information,fitness,fitness,shapes,shapes,,,,,,,"2019-09-10 21:49:34","2019-09-10 21:49:34",312,312,22,22
970,970,A3P9XRM0IA5AOL,A3P9XRM0IA5AOL,2,2,232,232,Once,Once,information,information,your,your,be,be,willing,willing,,,,,,,,,,,"2019-09-10 21:50:10","2019-09-10 21:50:10",312,312,22,22
971,971,A3P9XRM0IA5AOL,A3P9XRM0IA5AOL,2,2,2112,2112,We,We,that,that,in,in,notify,notify,out,out,in,in,changed,changed,,,,,,,"2019-09-10 21:51:00","2019-09-10 21:51:00",312,312,22,22
972,972,A7X2K7IW80TBU,A7X2K7IW80TBU,2,2,227,227,Medical,Medical,patients,patients,personal,personal,it,it,out,out,well,well,through,through,,,,,,,"2019-09-10 22:21:08","2019-09-10 22:21:08",321,321,22,22
973,973,A2DSIBZFKLEAGC,A2DSIBZFKLEAGC,2,2,227,227,These,These,health,health,personal,personal,it,it,infomation,infomation,well,well,and,and,,,,,,,"2019-09-10 23:13:14","2019-09-10 23:13:14",321,321,22,22
974,974,A2DSIBZFKLEAGC,A2DSIBZFKLEAGC,2,2,2112,2112,We,We,detailing,detailing,within,within,question,question,you,you,"with the","with the",included,included,,,,,,,"2019-09-10 23:14:26","2019-09-10 23:14:26",321,321,22,22
975,975,A2DSIBZFKLEAGC,A2DSIBZFKLEAGC,2,2,232,232,"Participant ","Participant ","invitation ","invitation ",any,any,be,be,willing,willing,,,,,,,,,,,"2019-09-10 23:15:40","2019-09-10 23:15:40",321,321,22,22
976,976,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,2100,2100,agreed,agreed,private,private,be,be,private,private,name,name,,,,,,,,,,,"2019-09-10 23:22:59","2019-09-10 23:22:59",4123,4123,23,23
977,977,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,234,234,"a ","a ",visit,visit,a,a,you,you,then,then,a,a,,,,,,,,,"2019-09-10 23:24:07","2019-09-10 23:24:07",4123,4123,23,23
978,978,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,283,283,to,to,medical,medical,your,your,be,be,similar,similar,company,company,,,,,,,,,"2019-09-10 23:24:40","2019-09-10 23:24:40",4123,4123,23,23
979,979,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,227,227,Medical,Medical,you,you,care,care,it,it,out,out,well,well,in,in,,,,,,,"2019-09-10 23:31:55","2019-09-10 23:31:55",321,321,22,22
980,980,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,2112,2112,We,We,when,when,in,in,inform,inform,you,you,in,in,changed,changed,,,,,,,"2019-09-10 23:32:34","2019-09-10 23:32:34",321,321,22,22
981,981,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,232,232,If,If,starter,starter,all,all,be,be,"available ","available ",,,,,,,,,,,"2019-09-10 23:33:25","2019-09-10 23:33:25",321,321,22,22
982,982,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,227,227,Our,Our,patients,patients,health,health,"that it","that it",out,out,well,well,using,using,,,,,,,"2019-09-11 00:08:25","2019-09-11 00:08:25",321,321,22,22
983,983,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2112,2112,We,We,that,that,in,in,contact,contact,you,you,in,in,changed,changed,,,,,,,"2019-09-11 00:08:56","2019-09-11 00:08:56",321,321,22,22
984,984,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,232,232,when,when,question,question,your,your,be,be,"still willing","still willing",,,,,,,,,,,"2019-09-11 00:09:24","2019-09-11 00:09:24",321,321,22,22
985,985,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2100,2100,agreed,agreed,your,your,be,be,patient,patient,name,name,,,,,,,,,,,"2019-09-11 00:12:23","2019-09-11 00:12:23",4123,4123,23,23
986,986,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,234,234,your,your,visit,visit,the,the,you,you,to,to,the,the,,,,,,,,,"2019-09-11 00:12:54","2019-09-11 00:12:54",4123,4123,23,23
987,987,A2LKRY3AYXG5US,A2LKRY3AYXG5US,2,2,227,227,,,,,,,,,,,,,,,,,,,,,"2019-09-11 00:13:15","2019-09-11 00:13:15",321,321,22,22
988,988,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,283,283,to,to,research,research,your,your,be,be,other,other,hospital,hospital,,,,,,,,,"2019-09-11 00:13:36","2019-09-11 00:13:36",4123,4123,23,23
989,989,A2LKRY3AYXG5US,A2LKRY3AYXG5US,2,2,2112,2112,We,We,that,that,in,in,contact,contact,you,you,"to check in","to check in",changed,changed,,,,,,,"2019-09-11 00:15:15","2019-09-11 00:15:15",321,321,22,22
990,990,A2LKRY3AYXG5US,A2LKRY3AYXG5US,2,2,232,232,Once,Once,question,question,all,all,be,be,able,able,,,,,,,,,,,"2019-09-11 00:16:30","2019-09-11 00:16:30",321,321,22,22
991,991,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,227,227,Medical,Medical,patients,patients,personal,personal,"that it","that it","out information","out information",well,well,and,and,,,,,,,"2019-09-11 00:33:44","2019-09-11 00:33:44",321,321,22,22
992,992,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,2112,2112,We,We,that,that,in,in,ask,ask,you,you,in,in,changed,changed,,,,,,,"2019-09-11 00:34:26","2019-09-11 00:34:26",321,321,22,22
993,993,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,232,232,,,,,,,,,,,,,,,,,,,,,"2019-09-11 00:34:31","2019-09-11 00:34:31",321,321,22,22
994,994,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,232,232,when,when,question,question,your,your,be,be,willing,willing,,,,,,,,,,,"2019-09-11 00:35:16","2019-09-11 00:35:16",321,321,22,22
995,995,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,227,227,,,,,,,,,,,,,,,,,,,,,"2019-09-11 00:35:40","2019-09-11 00:35:40",321,321,22,22
996,996,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,2112,2112,WE,WE,TEST,TEST,"IN ","IN ",BE,BE,HAS,HAS,"ABOUT THIS","ABOUT THIS",TO,TO,,,,,,,"2019-09-11 00:36:23","2019-09-11 00:36:23",321,321,22,22
997,997,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,232,232,AND,AND,REGISTERED,REGISTERED,"TOO MANY","TOO MANY","BE ","BE ",GOOD,GOOD,,,,,,,,,,,"2019-09-11 00:37:13","2019-09-11 00:37:13",321,321,22,22
998,998,A2K58YCQ6BLXKV,A2K58YCQ6BLXKV,2,2,227,227,,,,,,,,,,,,,,,,,,,,,"2019-09-11 01:54:27","2019-09-11 01:54:27",321,321,22,22
999,999,A2K58YCQ6BLXKV,A2K58YCQ6BLXKV,2,2,227,227,Medical,Medical,patients,patients,health,health,it,it,more,more,well,well,and,and,,,,,,,"2019-09-11 01:55:17","2019-09-11 01:55:17",321,321,22,22
1000,1000,A2K58YCQ6BLXKV,A2K58YCQ6BLXKV,2,2,2112,2112,We,We,that,that,in,in,inform,inform,you,you,in,in,edited,edited,,,,,,,"2019-09-11 01:56:10","2019-09-11 01:56:10",321,321,22,22
1001,1001,A2K58YCQ6BLXKV,A2K58YCQ6BLXKV,2,2,232,232,now,now,information,information,the,the,be,be,ready,ready,,,,,,,,,,,"2019-09-11 01:56:48","2019-09-11 01:56:48",321,321,22,22
1002,1002,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,2100,2100,"any information","any information","test report for","test report for","is very important","is very important","in our ","in our ","report it ","report it ",,,,,,,,,,,"2019-09-11 02:58:33","2019-09-11 02:58:33",4123,4123,23,23
1003,1003,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,234,234,"all treatment","all treatment","take it","take it",doctor,doctor,"many kind of","many kind of",finished,finished,this,this,,,,,,,,,"2019-09-11 02:59:29","2019-09-11 02:59:29",4123,4123,23,23
1004,1004,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,283,283,"above the ","above the ",research,research,"this medical","this medical",be,be,commentry,commentry,"usage ","usage ",,,,,,,,,"2019-09-11 03:00:37","2019-09-11 03:00:37",4123,4123,23,23
1005,1005,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,227,227,"other hospitals","other hospitals","your health ","your health ",hospitals,hospitals,medicine,medicine,out,out,well,well,"health ","health ",,,,,,,"2019-09-11 04:26:52","2019-09-11 04:26:52",321,321,22,22
1006,1006,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,2112,2112,I,I,that,that,"which you happy to","which you happy to","find out","find out","to ","to ",in,in,remove,remove,,,,,,,"2019-09-11 04:30:09","2019-09-11 04:30:09",321,321,22,22
1007,1007,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,232,232,when,when,medical,medical,"take out","take out",be,be,happy,happy,,,,,,,,,,,"2019-09-11 04:32:32","2019-09-11 04:32:32",321,321,22,22
1008,1008,A2I9WPEYYS27ZW,A2I9WPEYYS27ZW,2,2,227,227,,,,,,,,,,,,,,,,,,,,,"2019-09-11 04:36:13","2019-09-11 04:36:13",321,321,22,22
1009,1009,A2I9WPEYYS27ZW,A2I9WPEYYS27ZW,2,2,2112,2112,,,,,,,,,,,,,,,,,,,,,"2019-09-11 04:36:25","2019-09-11 04:36:25",321,321,22,22
1010,1010,A2I9WPEYYS27ZW,A2I9WPEYYS27ZW,2,2,232,232,,,,,,,,,,,,,,,,,,,,,"2019-09-11 04:36:30","2019-09-11 04:36:30",321,321,22,22
1011,1011,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,2100,2100,ready,ready,information,information,be,be,"data to the","data to the","NHS data","NHS data",,,,,,,,,,,"2019-09-11 04:57:27","2019-09-11 04:57:27",4123,4123,23,23
1012,1012,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,234,234,the,the,research,research,the,the,you,you,and,and,you,you,,,,,,,,,"2019-09-11 05:00:08","2019-09-11 05:00:08",4123,4123,23,23
1013,1013,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,283,283,to,to,research,research,your,your,be,be,to,to,medical,medical,,,,,,,,,"2019-09-11 05:07:23","2019-09-11 05:07:23",4123,4123,23,23
1014,1014,AFJP250UAUZ9,AFJP250UAUZ9,2,2,227,227,Our,Our,patients,patients,health,health,it,it,more,more,well,well,and,and,,,,,,,"2019-09-11 07:15:56","2019-09-11 07:15:56",321,321,22,22
1015,1015,AFJP250UAUZ9,AFJP250UAUZ9,2,2,227,227,Our,Our,patients,patients,health,health,it,it,more,more,well,well,and,and,,,,,,,"2019-09-11 07:15:56","2019-09-11 07:15:56",321,321,22,22
1016,1016,AFJP250UAUZ9,AFJP250UAUZ9,2,2,2112,2112,We,We,that,that,in,in,inform,inform,you,you,in,in,changed,changed,,,,,,,"2019-09-11 07:18:03","2019-09-11 07:18:03",321,321,22,22
1017,1017,AFJP250UAUZ9,AFJP250UAUZ9,2,2,232,232,After,After,questions,questions,the,the,be,be,available,available,,,,,,,,,,,"2019-09-11 07:19:16","2019-09-11 07:19:16",321,321,22,22
1018,1018,A3QRXNYCWR9G53,A3QRXNYCWR9G53,2,2,2100,2100,allowed,allowed,your,your,be,be,"ID number","ID number",name,name,,,,,,,,,,,"2019-09-11 08:02:42","2019-09-11 08:02:42",4123,4123,23,23
1019,1019,A3QRXNYCWR9G53,A3QRXNYCWR9G53,2,2,234,234,your,your,stay,stay,the,the,you,you,and,and,the,the,,,,,,,,,"2019-09-11 08:03:28","2019-09-11 08:03:28",4123,4123,23,23
1020,1020,A3QRXNYCWR9G53,A3QRXNYCWR9G53,2,2,283,283,to,to,research,research,your,your,be,be,the,the,organisation,organisation,,,,,,,,,"2019-09-11 08:04:06","2019-09-11 08:04:06",4123,4123,23,23
1021,1021,A1UYK7SUH7SQ6W,A1UYK7SUH7SQ6W,2,2,2100,2100,data,data,via,via,be,be,and,and,data,data,,,,,,,,,,,"2019-09-11 08:32:44","2019-09-11 08:32:44",4123,4123,23,23
1022,1022,A1UYK7SUH7SQ6W,A1UYK7SUH7SQ6W,2,2,234,234,the,the,stay,stay,the,the,you,you,and,and,the,the,,,,,,,,,"2019-09-11 08:33:13","2019-09-11 08:33:13",4123,4123,23,23
1023,1023,A1UYK7SUH7SQ6W,A1UYK7SUH7SQ6W,2,2,283,283,to,to,clinical,clinical,your,your,be,be,future,future,department,department,,,,,,,,,"2019-09-11 08:34:26","2019-09-11 08:34:26",4123,4123,23,23
1024,1024,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,2112,2112,I,I,for,for,medical,medical,be,be,to,to,in,in,remove,remove,,,,,,,"2019-09-11 09:19:48","2019-09-11 09:19:48",231,231,22,22
1025,1025,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,227,227,Other,Other,"your health","your health",hospital,hospital,"to find out ","to find out ",,,,,,,,,,,,,"2019-09-11 09:24:34","2019-09-11 09:24:34",231,231,22,22
1026,1026,A3VRR7TNM21CQZ,A3VRR7TNM21CQZ,2,2,232,232,"if ","if ",research,research,"take out","take out",be,be,happy,happy,,,,,,,,,,,"2019-09-11 09:25:40","2019-09-11 09:25:40",231,231,22,22
1027,1027,A3QRXNYCWR9G53,A3QRXNYCWR9G53,2,2,2112,2112,we,we,that,that,in,in,contact,contact,you,you,in,in,change,change,,,,,,,"2019-09-11 09:34:54","2019-09-11 09:34:54",231,231,22,22
1028,1028,A3QRXNYCWR9G53,A3QRXNYCWR9G53,2,2,227,227,our,our,patioents,patioents,personal,personal,that,that,out,out,well,well,and,and,,,,,,,"2019-09-11 09:35:31","2019-09-11 09:35:31",231,231,22,22
1029,1029,A3QRXNYCWR9G53,A3QRXNYCWR9G53,2,2,232,232,as,as,information,information,your,your,be,be,willing,willing,,,,,,,,,,,"2019-09-11 09:36:31","2019-09-11 09:36:31",231,231,22,22
1030,1030,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,2,2,2112,2112,we,we,that,that,in,in,contact,contact,you,you,in,in,changed,changed,,,,,,,"2019-09-11 09:37:56","2019-09-11 09:37:56",231,231,22,22
1031,1031,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,2,2,227,227,clinical,clinical,you,you,hospital,hospital,it,it,out,out,well,well,using,using,,,,,,,"2019-09-11 09:38:39","2019-09-11 09:38:39",231,231,22,22
1032,1032,A37QTEIPY5Q7DS,A37QTEIPY5Q7DS,2,2,232,232,once,once,information,information,your,your,be,be,happy,happy,,,,,,,,,,,"2019-09-11 09:39:14","2019-09-11 09:39:14",231,231,22,22
1033,1033,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,2112,2112,We,We,if,if,in,in,contact,contact,you,you,in,in,changed,changed,,,,,,,"2019-09-11 10:02:27","2019-09-11 10:02:27",231,231,22,22
1034,1034,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,227,227,When,When,your,your,health,health,that,that,more,more,well,well,from,from,,,,,,,"2019-09-11 10:03:11","2019-09-11 10:03:11",231,231,22,22
1035,1035,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,232,232,If,If,starter,starter,your,your,be,be,able,able,,,,,,,,,,,"2019-09-11 10:03:39","2019-09-11 10:03:39",231,231,22,22
1036,1036,A1NVQWRO6FJDBI,A1NVQWRO6FJDBI,2,2,2100,2100,to,to,the,the,be,be,registered,registered,details,details,,,,,,,,,,,"2019-09-11 10:20:07","2019-09-11 10:20:07",4123,4123,23,23
1037,1037,A1NVQWRO6FJDBI,A1NVQWRO6FJDBI,2,2,234,234,the,the,visit,visit,the,the,you,you,to,to,post,post,,,,,,,,,"2019-09-11 10:20:42","2019-09-11 10:20:42",4123,4123,23,23
1038,1038,A1NVQWRO6FJDBI,A1NVQWRO6FJDBI,2,2,283,283,to,to,the,the,your,your,be,be,the,the,particular,particular,,,,,,,,,"2019-09-11 10:21:04","2019-09-11 10:21:04",4123,4123,23,23
1039,1039,A3QUNHOJCSQDXX,A3QUNHOJCSQDXX,2,2,2112,2112,We,We,if,if,in,in,ask,ask,you,you,in,in,changed,changed,,,,,,,"2019-09-11 10:47:27","2019-09-11 10:47:27",231,231,22,22
1040,1040,A3QUNHOJCSQDXX,A3QUNHOJCSQDXX,2,2,227,227,Medical,Medical,patients,patients,personal,personal,it,it,out,out,well,well,from,from,,,,,,,"2019-09-11 10:48:00","2019-09-11 10:48:00",231,231,22,22
1041,1041,A3QUNHOJCSQDXX,A3QUNHOJCSQDXX,2,2,232,232,Once,Once,information,information,your,your,be,be,ready,ready,,,,,,,,,,,"2019-09-11 10:48:14","2019-09-11 10:48:14",231,231,22,22
1042,1042,AAT88IZB62NY2,AAT88IZB62NY2,2,2,2100,2100,,,,,,,,,,,,,,,,,,,,,"2019-09-11 10:56:02","2019-09-11 10:56:02",4123,4123,23,23
1043,1043,AAT88IZB62NY2,AAT88IZB62NY2,2,2,2100,2100,medication,medication,from,from,be,be,admitted,admitted,prescription,prescription,,,,,,,,,,,"2019-09-11 10:58:40","2019-09-11 10:58:40",4123,4123,23,23
1044,1044,AAT88IZB62NY2,AAT88IZB62NY2,2,2,234,234,provided,provided,admission,admission,the,the,You,You,to,to,a,a,,,,,,,,,"2019-09-11 11:00:32","2019-09-11 11:00:32",4123,4123,23,23
1045,1045,AAT88IZB62NY2,AAT88IZB62NY2,2,2,283,283,to,to,medical,medical,your,your,be,be,their,their,clinic,clinic,,,,,,,,,"2019-09-11 11:01:20","2019-09-11 11:01:20",4123,4123,23,23
1046,1046,A27QIBL4MO6Z0X,A27QIBL4MO6Z0X,2,2,2112,2112,we,we,that,that,in,in,inform,inform,you,you,in,in,"changed ","changed ",,,,,,,"2019-09-11 11:28:21","2019-09-11 11:28:21",231,231,22,22
1047,1047,A27QIBL4MO6Z0X,A27QIBL4MO6Z0X,2,2,227,227,this,this,you,you,personal,personal,it,it,out,out,well,well,"answers ","answers ",,,,,,,"2019-09-11 11:29:11","2019-09-11 11:29:11",231,231,22,22
1048,1048,A27QIBL4MO6Z0X,A27QIBL4MO6Z0X,2,2,232,232,"if ","if ","information ","information ",the,the,be,be,qualified,qualified,,,,,,,,,,,"2019-09-11 11:29:53","2019-09-11 11:29:53",231,231,22,22
1049,1049,A1DNMM7T22T0SB,A1DNMM7T22T0SB,2,2,2112,2112,,,,,,,,,,,,,,,,,,,,,"2019-09-11 11:36:19","2019-09-11 11:36:19",231,231,22,22
1050,1050,A31LCNCQS2AJR2,A31LCNCQS2AJR2,2,2,2112,2112,You,You,that,that,in,in,consult,consult,out,out,in,in,changed,changed,,,,,,,"2019-09-11 11:37:48","2019-09-11 11:37:48",231,231,22,22
1051,1051,A1DNMM7T22T0SB,A1DNMM7T22T0SB,2,2,2112,2112,I,I,that,that,in,in,take,take,to,to,in,in,granted,granted,,,,,,,"2019-09-11 11:38:23","2019-09-11 11:38:23",231,231,22,22
1052,1052,A31LCNCQS2AJR2,A31LCNCQS2AJR2,2,2,227,227,Our,Our,patients,patients,background,background,it,it,out,out,well,well,and,and,,,,,,,"2019-09-11 11:38:29","2019-09-11 11:38:29",231,231,22,22
1053,1053,A31LCNCQS2AJR2,A31LCNCQS2AJR2,2,2,232,232,Once,Once,question,question,all,all,be,be,prepared,prepared,,,,,,,,,,,"2019-09-11 11:38:56","2019-09-11 11:38:56",231,231,22,22
1054,1054,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2112,2112,We,We,that,that,in,in,contact,contact,you,you,in,in,changed,changed,,,,,,,"2019-09-11 12:00:20","2019-09-11 12:00:20",231,231,22,22
1055,1055,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,227,227,These,These,patients,patients,health,health,it,it,Data,Data,well,well,using,using,,,,,,,"2019-09-11 12:00:58","2019-09-11 12:00:58",231,231,22,22
1056,1056,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,232,232,Once,Once,question,question,your,your,be,be,ready,ready,,,,,,,,,,,"2019-09-11 12:01:16","2019-09-11 12:01:16",231,231,22,22
1057,1057,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,2112,2112,I,I,that,that,in,in,be,be,us,us,will,will,changed,changed,,,,,,,"2019-09-11 13:10:29","2019-09-11 13:10:29",231,231,22,22
1058,1058,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,227,227,medical,medical,patients,patients,mental,mental,this,this,records,records,well,well,response,response,,,,,,,"2019-09-11 13:13:26","2019-09-11 13:13:26",231,231,22,22
1059,1059,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,232,232,Incase,Incase,medical,medical,the,the,be,be,able,able,,,,,,,,,,,"2019-09-11 13:14:58","2019-09-11 13:14:58",231,231,22,22
1060,1060,A3E6QGYV5HCIHN,A3E6QGYV5HCIHN,2,2,2100,2100,,,,,,,,,,,,,,,,,,,,,"2019-09-11 14:52:37","2019-09-11 14:52:37",4123,4123,23,23
1061,1061,A3E6QGYV5HCIHN,A3E6QGYV5HCIHN,2,2,234,234,,,,,,,,,,,,,,,,,,,,,"2019-09-11 14:52:44","2019-09-11 14:52:44",4123,4123,23,23
1062,1062,A3E6QGYV5HCIHN,A3E6QGYV5HCIHN,2,2,283,283,,,,,,,,,,,,,,,,,,,,,"2019-09-11 14:52:50","2019-09-11 14:52:50",4123,4123,23,23
1063,1063,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2100,2100,for,for,patient,patient,gathered,gathered,health,health,will,will,,,,,,,,,,,"2019-09-11 15:36:52","2019-09-11 15:36:52",5123,5123,23,23
1064,1064,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,234,234,survey,survey,and,and,nurse,nurse,can,can,"fill in","fill in",provided,provided,,,,,,,,,"2019-09-11 15:37:22","2019-09-11 15:37:22",5123,5123,23,23
1065,1065,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,283,283,take,take,study,study,health,health,given,given,similar,similar,and,and,,,,,,,,,"2019-09-11 15:37:51","2019-09-11 15:37:51",5123,5123,23,23
1066,1066,AUZUHON52J10U,AUZUHON52J10U,2,2,2100,2100,for,for,health,health,identified,identified,hospital,hospital,will,will,,,,,,,,,,,"2019-09-11 15:40:54","2019-09-11 15:40:54",5123,5123,23,23
1067,1067,AUZUHON52J10U,AUZUHON52J10U,2,2,234,234,questionairre,questionairre,then,then,nurse,nurse,may,may,complete,complete,prepaid,prepaid,,,,,,,,,"2019-09-11 15:41:41","2019-09-11 15:41:41",5123,5123,23,23
1068,1068,AUZUHON52J10U,AUZUHON52J10U,2,2,283,283,take,take,study,study,treatment,treatment,given,given,research,research,or,or,,,,,,,,,"2019-09-11 15:42:24","2019-09-11 15:42:24",5123,5123,23,23
1069,1069,AULSRNSXS3N1V,AULSRNSXS3N1V,2,2,2100,2100,for,for,medical,medical,done,done,NI,NI,will,will,,,,,,,,,,,"2019-09-11 15:44:55","2019-09-11 15:44:55",5123,5123,23,23
1070,1070,AULSRNSXS3N1V,AULSRNSXS3N1V,2,2,234,234,forms,forms,and,and,nurse,nurse,can,can,complete,complete,supplied,supplied,,,,,,,,,"2019-09-11 15:45:27","2019-09-11 15:45:27",5123,5123,23,23
1071,1071,AULSRNSXS3N1V,AULSRNSXS3N1V,2,2,283,283,take,take,trial,trial,health,health,given,given,similar,similar,and,and,,,,,,,,,"2019-09-11 15:45:49","2019-09-11 15:45:49",5123,5123,23,23
1072,1072,A3OL5N49RZP2P1,A3OL5N49RZP2P1,2,2,2100,2100,This,This,your,your,to,to,our,our,wil,wil,,,,,,,,,,,"2019-09-11 15:58:18","2019-09-11 15:58:18",5123,5123,23,23
1073,1073,A3OL5N49RZP2P1,A3OL5N49RZP2P1,2,2,234,234,task,task,and,and,result,result,to,to,see,see,before,before,,,,,,,,,"2019-09-11 15:59:12","2019-09-11 15:59:12",5123,5123,23,23
1074,1074,A3OL5N49RZP2P1,A3OL5N49RZP2P1,2,2,283,283,This,This,following,following,result,result,detail,detail,your,your,with,with,,,,,,,,,"2019-09-11 15:59:45","2019-09-11 15:59:45",5123,5123,23,23
1075,1075,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,2100,2100,for,for,medical,medical,collected,collected,hospital,hospital,will,will,,,,,,,,,,,"2019-09-11 16:29:08","2019-09-11 16:29:08",5123,5123,23,23
1076,1076,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,234,234,questionnaire,questionnaire,and,and,clerk,clerk,can,can,fill,fill,prepaid,prepaid,,,,,,,,,"2019-09-11 16:31:11","2019-09-11 16:31:11",5123,5123,23,23
1077,1077,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,283,283,take,take,study,study,health,health,passed,passed,research,research,or,or,,,,,,,,,"2019-09-11 16:32:34","2019-09-11 16:32:34",5123,5123,23,23
1078,1078,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,2100,2100,with,with,medical,medical,one,one,personal,personal,will,will,,,,,,,,,,,"2019-09-11 16:33:16","2019-09-11 16:33:16",5123,5123,23,23
1079,1079,AIO5H68532ALN,AIO5H68532ALN,2,2,2100,2100,,,,,,,,,,,,,,,,,,,,,"2019-09-11 16:33:52","2019-09-11 16:33:52",5123,5123,23,23
