Id,Reviser,Leaflet,Sentence,Revised Sentence,Submission Time,Group,Flag
1583,AFAX6KGS1P9GI,4,418,We are looking into the effect a prostate cancer diagnosis has on a person's health and wellbeing,2019-11-19 19:30:53,65,419
1584,AFAX6KGS1P9GI,4,450,We can provide details of support if you struggle with your experience,2019-11-19 19:31:25,65,419
1585,AFAX6KGS1P9GI,2,232,"Once you fully understand the study, you will be asked if you want to take part",2019-11-19 19:31:53,65,419
1586,AFAX6KGS1P9GI,2,264,"If you agree, we will use your data to conduct and analyse the research study.",2019-11-19 19:32:21,65,419
1587,AFAX6KGS1P9GI,2,2100,"With your agreement, we will collect NHS data using your NHS/ hospital number. But your name will be redacted",2019-11-19 19:32:58,65,419
1588,AFAX6KGS1P9GI,3,312,"The Care Programme will include a workshop for men with prostate cancer, to help them manage any issues related to their condition.",2019-11-19 19:33:56,65,419
1589,AFAX6KGS1P9GI,3,319,Participation is voluntary and will not affect your medical care if you decline. ,2019-11-19 19:34:24,65,419
1591,AVFPZJ7RIENKN,3,346,your views will be used in this research to develop a workshop which is right for men with prostate cancer.,2019-11-19 20:32:13,65,419
1592,AVFPZJ7RIENKN,4,406,The research nurse or clinical team member will read the info sheet with you and make sure everything is clear. Please ask them any questions you have.,2019-11-19 20:34:23,65,419
1593,AVFPZJ7RIENKN,4,418,We are interested in how having prostate cancer and the treatment for prostate cancer affects the patients well being and their health.,2019-11-19 20:37:40,65,419
1594,AVFPZJ7RIENKN,4,450,"If you are finding things difficult, we can also help you get in touch with people who will offer more support.",2019-11-19 20:39:16,65,419
1595,AVFPZJ7RIENKN,2,232,"After you have read the information sheet and have asked any questions you have, You will be asked if you want to be in the study.",2019-11-19 20:41:12,65,419
1596,AVFPZJ7RIENKN,2,264,"This means, when you say you want to be in the study, we will use your answers in the ways needed to make the research study.",2019-11-19 20:44:44,65,419
1597,AVFPZJ7RIENKN,2,2100,If you have agreed for us to collect routine NHS data we will remove your name from the records and the data will be tracked using your NHS and hospital numbers.,2019-11-19 20:47:41,65,419
1598,AVFPZJ7RIENKN,3,312,Part of the care programme will be a workshop for men with prostate cancer to help them deal with any issues related to prostate cancer they have.,2019-11-19 20:49:39,65,419
1599,AVFPZJ7RIENKN,3,319,"No, your hospital care will continue normally, if you do not want to take part in the research.",2019-11-19 20:51:39,65,419
1601,A18DXGMOBG9SX9,3,346,The aim of this research is to design a workshop for men with prostate cancer. Your opinions will be used to help with this. ,2019-11-19 21:31:15,65,419
1602,A18DXGMOBG9SX9,4,406,You will have an information sheet to read which explains this research project. The research nurse or member of your clinical team will help you go through this so you understand it. They will also answer any questions you may have. ,2019-11-19 21:32:58,65,419
1603,A18DXGMOBG9SX9,4,418,One of the things we are looking at is how a diagnosis of prostate cancer affects a person's health and well-being. We are also interesting in how any treatment for prostate cancer may affect health and well-being. ,2019-11-19 21:34:32,65,419
1604,A18DXGMOBG9SX9,4,450,You may find certain aspects of this experience affect you in a negative way. We will give you details of where you can access more support. ,2019-11-19 21:37:11,65,419
1605,A18DXGMOBG9SX9,2,232,"Once you have read and understood the information sheet, and had any questions answered, we will ask you if you are happy to take part in this study. ",2019-11-19 21:38:31,65,419
1606,A18DXGMOBG9SX9,2,264,"This means when you agree to take part in this study, you understand that we will be using your data in the way we need to conduct and analyse the study. ",2019-11-19 21:40:52,65,419
1607,A18DXGMOBG9SX9,2,2100,"If you have given us permission to collect routine NHS data, this will be tracked using your NHS and hospital numbers. To preserve your anonymity, your name will be removed,",2019-11-19 21:43:08,65,419
1608,A18DXGMOBG9SX9,3,312,The Care Programme will include a workshop for men with prostate cancer. This workshop aims to help those attending improve their management of any prostate cancer related issues they may have,2019-11-19 21:45:38,65,419
1609,A18DXGMOBG9SX9,3,319,Taking part in this research is entirely voluntary. It will not affect your medical care if you decide not to take part. ,2019-11-19 21:46:29,65,419
1611,A2MASR2PFXE5GW,3,346,"Our research is to develop a workshop for men, for problem like prostate,cancer and your verws will be used for this",2019-11-19 22:35:31,65,419
1613,A18NZA5CFORPVY,3,346,The research is aiming to have an activity for men with prostate cancer. Your views will be used for this. ,2019-11-19 23:48:44,65,419
1614,A18NZA5CFORPVY,4,406,The nurse or a member of team will assist you on the form. You can ask your questions to them.,2019-11-20 00:06:57,65,419
1615,A18NZA5CFORPVY,4,418,We want to know how the diagnosis and treatment of prostate cancer effects the health of the patients. ,2019-11-20 00:10:01,65,419
1616,A18NZA5CFORPVY,4,450,If you find anything difficult we will provide you information about more support. ,2019-11-20 00:12:23,65,419
1617,A18NZA5CFORPVY,2,232,You first read the information sheet and ask your questions. Then you will choose to continue with the study or withdraw.,2019-11-20 00:14:13,65,419
1618,A18NZA5CFORPVY,2,264,Your data will be used for the analysis once you decide to take part in the study. ,2019-11-20 00:15:52,65,419
1619,A18NZA5CFORPVY,2,2100,"If you agreed to provide your health information, we will collect iw via your NHS and Hospital numbers. Your name wont be seen. ",2019-11-20 00:17:53,65,419
1620,A18NZA5CFORPVY,3,312,The workshop will also have parts to help patients to manage any related issues to prostate cancer. ,2019-11-20 00:18:58,65,419
1621,A18NZA5CFORPVY,3,319,"No, this is a voluntary activity and your benefits wont be affected even if you wont take part. ",2019-11-20 00:20:04,65,419
1625,A19QK8TTHUCNG7,3,319,This research is voluntary and your medical care will not be affected should you choose to not take part. ,2019-11-20 03:24:47,54,419
1626,A19QK8TTHUCNG7,3,346,We aim to form a workshop for men with prostate cancer and your input will help us to do this. ,2019-11-20 03:25:45,54,419
1627,A19QK8TTHUCNG7,4,406,The team here are qualified and will go through you're worksheet with you. Any questions you have will be answered. ,2019-11-20 03:27:02,54,419
1628,A19QK8TTHUCNG7,4,418,We want to find out how a diagnosis of prostate cancer affects a person and their overall well-being. ,2019-11-20 03:27:57,54,419
1629,A19QK8TTHUCNG7,4,450,We will provide details of extra support should you find any part of the experience difficult. ,2019-11-20 03:28:46,54,419
1630,A19QK8TTHUCNG7,2,232,Once you are happy that you have had enough time to read the information sheet we will ask that you are happy to continue. You can decline at any point. ,2019-11-20 03:29:55,54,419
1631,A19QK8TTHUCNG7,2,264,Agreeing to participate in the study means that you consent to your data being used afterwards. ,2019-11-20 03:30:37,54,419
1632,A19QK8TTHUCNG7,2,2100,Only NHS and hospital numbers will be used to collect information where you have given your consent. Your name will be removed. ,2019-11-20 03:31:32,54,419
1633,A19QK8TTHUCNG7,3,312,We aim to help men with their care programme through this research. ,2019-11-20 03:32:07,54,419
1635,A2VSOY7R90QVG5,3,346,Your views will be used to develop a workshop that is right for men with prostate cancer and that is the purpose of the research.,2019-11-20 04:53:12,65,419
1636,A2VSOY7R90QVG5,4,406,Any questions you have will be answered by the research nurse or member of your clinical team who will go through the information sheet with you.,2019-11-20 04:54:46,65,419
1637,A2VSOY7R90QVG5,4,418,We are interested in the effect of a diagnosis of prostate cancer and its treatment on a person's health and well-being.,2019-11-20 04:56:40,65,419
1638,A2VSOY7R90QVG5,4,450,The details of where you might get more support can also be provided by us if you are finding any aspect of your experience difficult.,2019-11-20 04:58:04,65,419
1639,A2VSOY7R90QVG5,2,232,You will be asked whether you are happy to take part in the study after you have read the information sheet and had your questions answered.,2019-11-20 04:59:32,65,419
1640,A2VSOY7R90QVG5,2,264,This means we will use your data in the ways needed to conduct and analyse the research study when you agree to take part in a research study.,2019-11-20 05:01:11,65,419
1641,A2VSOY7R90QVG5,2,2100,"If you have agreed for us to collect routine NHS data, your name will be removed and the data will be tracked using your NHS and hospital numbers.",2019-11-20 05:02:46,65,419
1642,A2VSOY7R90QVG5,3,312,"A workshop for men with prostate cancer will be part of the care programme, which will help them better manage any prostate cancer-related issues they have.",2019-11-20 05:05:15,65,419
1643,A2VSOY7R90QVG5,3,319,"No, your medical care will not be affected if you decide you do not wish to take part, as taking part in this research is voluntary.",2019-11-20 05:06:58,65,419
1645,A2AHAQJTI88YPR,3,346,"Prostate cancer is one of the most common types of cancer in men. Usually prostate cancer grows slowly and is initially confined to the prostate gland, where it may not cause serious harm",2019-11-20 05:23:27,65,419
1646,A2AHAQJTI88YPR,4,406,no,2019-11-20 05:24:00,65,419
1647,A2AHAQJTI88YPR,4,418,No,2019-11-20 05:24:20,65,419
1648,A2AHAQJTI88YPR,4,450,"Dennis was diagnosed with Stage 4 Prostate Cancer in 2009, after cancer had metastasized into his lymph nodes and throughout his pelvic bones. Because of his age, the only option his doctor gave him was a shot of estrogen. Not willing to go that route and not yet ready to quit, Dennis made a decision to do it his way.",2019-11-20 05:26:52,65,419
1649,A2AHAQJTI88YPR,2,232,NO ,2019-11-20 05:27:25,65,419
1652,AWJME1ZZPDHN0,3,346,Your views in this research will be used to create a workshop which will be used for men with prostate cancer,2019-11-20 08:56:50,65,419
1653,AWJME1ZZPDHN0,4,406,a member of the clinical team will look through the information sheet and any questions you have will be answered,2019-11-20 08:57:35,65,419
1654,AWJME1ZZPDHN0,4,418,we want to find out how a diagnosis of prostate cancer and treatment can affect a persons well being,2019-11-20 08:58:08,65,419
1655,AWJME1ZZPDHN0,4,450,If at any point you experience any difficulties we can provide where you can find support,2019-11-20 08:58:43,65,419
1656,AWJME1ZZPDHN0,2,232,after reading the information sheet and once you are happy you're questions are answered we will then ask you whether you are happy to take part in our study,2019-11-20 08:59:25,65,419
1657,AWJME1ZZPDHN0,2,264,"Once you agree to take part in this research study, you also accept that we will use your data to help conduct and analyse this research",2019-11-20 09:00:08,65,419
1658,AWJME1ZZPDHN0,2,2100,If you have previously agreed for us to collect routine NHS data we will track this by using your NHS number but you will remain anonymous,2019-11-20 09:00:53,65,419
1659,AWJME1ZZPDHN0,3,312,the care programme will be a workshop for men with prostate cancer to help them manage any issues related to this,2019-11-20 09:01:25,65,419
